B05001_001E,B05001_002E,B05001_003E,B05001_004E,B05001_005E,B05001_006E,geoid
848112.0,651889.0,937.0,8506.0,90581.0,96199.0,06111
45235.0,42320.0,53.0,296.0,1212.0,1354.0,06009
95872.0,72608.0,343.0,1597.0,10771.0,10553.0,06101
765935.0,485581.0,1499.0,12123.0,152898.0,113834.0,06081
53932.0,51102.0,46.0,355.0,1639.0,790.0,06109
732212.0,552552.0,1212.0,7560.0,82594.0,88294.0,06077
37829.0,35449.0,28.0,210.0,1209.0,933.0,06005
4318.0,3749.0,0.0,2.0,169.0,398.0,08095
12908.0,12029.0,0.0,89.0,419.0,371.0,08007
693417.0,574636.0,1323.0,9048.0,39981.0,68429.0,08031
1449.0,1425.0,0.0,17.0,3.0,4.0,08061
6583.0,6382.0,0.0,15.0,85.0,101.0,08055
3563.0,3416.0,0.0,11.0,49.0,87.0,08009
5924.0,5633.0,12.0,107.0,137.0,35.0,08047
7635.0,7017.0,4.0,15.0,108.0,491.0,08063
16537.0,15376.0,6.0,422.0,322.0,411.0,08051
823.0,815.0,0.0,0.0,8.0,0.0,08079
4722.0,4600.0,4.0,25.0,37.0,56.0,08091
2350.0,2260.0,5.0,15.0,28.0,42.0,08115
295123.0,266235.0,407.0,2728.0,8786.0,16967.0,08123
4640.0,4439.0,0.0,81.0,114.0,6.0,08027
3687.0,3303.0,0.0,22.0,146.0,216.0,08023
328614.0,300108.0,441.0,4124.0,13111.0,10830.0,08035
7585.0,6785.0,0.0,148.0,115.0,537.0,08065
55101.0,52913.0,92.0,527.0,857.0,712.0,08067
17909.0,15619.0,14.0,190.0,787.0,1299.0,08097
11351.0,10638.0,0.0,167.0,121.0,425.0,08105
5809.0,5497.0,7.0,32.0,55.0,218.0,08011
5630.0,5259.0,90.0,19.0,6.0,256.0,08025
544.0,521.0,0.0,5.0,18.0,0.0,08111
338161.0,315827.0,309.0,3365.0,8374.0,10286.0,08069
21689.0,20580.0,5.0,190.0,161.0,753.0,08075
7968.0,7144.0,0.0,120.0,239.0,465.0,08113
24113.0,22820.0,28.0,455.0,543.0,267.0,08119
25162.0,24282.0,11.0,215.0,348.0,306.0,08039
14179.0,13252.0,12.0,140.0,234.0,541.0,08071
5548.0,5251.0,14.0,16.0,28.0,239.0,08073
30429.0,26744.0,57.0,250.0,906.0,2472.0,08117
16444.0,14834.0,85.0,120.0,520.0,885.0,08003
30346.0,28698.0,33.0,309.0,512.0,794.0,08029
47002.0,45195.0,46.0,414.0,632.0,715.0,08043
45433.0,44263.0,18.0,129.0,523.0,500.0,17177
16487.0,16324.0,10.0,42.0,31.0,80.0,17191
38817.0,38124.0,0.0,192.0,428.0,73.0,17203
39127.0,38672.0,4.0,96.0,196.0,159.0,17055
30875.0,29553.0,12.0,115.0,370.0,825.0,17109
307789.0,275986.0,601.0,1663.0,16558.0,12981.0,17111
14703.0,14491.0,0.0,47.0,62.0,103.0,17139
15754.0,15643.0,2.0,42.0,44.0,23.0,17149
4249.0,4212.0,0.0,0.0,23.0,14.0,17151
263463.0,252113.0,335.0,3326.0,3686.0,4003.0,17163
21832.0,21715.0,0.0,52.0,24.0,41.0,17173
209448.0,181797.0,557.0,2006.0,7540.0,17548.0,17019
4858.0,4819.0,0.0,2.0,21.0,16.0,17013
13398.0,13209.0,1.0,65.0,58.0,65.0,17053
530839.0,429582.0,3981.0,3507.0,39411.0,54358.0,17089
124626.0,111909.0,271.0,855.0,6672.0,4919.0,17093
6675.0,6446.0,8.0,14.0,93.0,114.0,17009
38084.0,37462.0,13.0,97.0,232.0,280.0,17121
13778.0,13649.0,3.0,32.0,66.0,28.0,17125
28169.0,27110.0,2.0,151.0,379.0,527.0,17075
13338.0,13188.0,4.0,16.0,57.0,73.0,17025
5157.0,5106.0,10.0,2.0,39.0,0.0,17059
33936.0,33247.0,0.0,129.0,374.0,186.0,17133
17127.0,16461.0,25.0,100.0,243.0,298.0,17181
286174.0,259386.0,823.0,1928.0,11812.0,12225.0,17201
5611.0,5516.0,4.0,23.0,18.0,50.0,17153
7064.0,6934.0,0.0,10.0,5.0,115.0,17169
17539.0,17172.0,0.0,119.0,145.0,103.0,17045
53606.0,47857.0,22.0,241.0,2314.0,3172.0,17007
33381.0,31978.0,38.0,123.0,500.0,742.0,17011
51736.0,50253.0,62.0,203.0,433.0,785.0,17029
19088.0,18633.0,52.0,44.0,196.0,163.0,17033
5746.0,5576.0,0.0,2.0,103.0,65.0,17155
16042.0,15728.0,8.0,56.0,66.0,184.0,17039
34527.0,33336.0,64.0,174.0,466.0,487.0,17103
45719.0,45096.0,73.0,175.0,253.0,122.0,17117
15881.0,15493.0,0.0,49.0,109.0,230.0,17159
14155.0,13981.0,29.0,29.0,71.0,45.0,17189
223787.0,205848.0,745.0,2182.0,5113.0,9899.0,51760
11036.0,10776.0,56.0,22.0,115.0,67.0,51057
42080.0,41490.0,14.0,175.0,118.0,283.0,51185
16423.0,10314.0,71.0,382.0,2573.0,3083.0,51685
11486.0,11160.0,18.0,24.0,108.0,176.0,51183
41457.0,29773.0,114.0,786.0,4233.0,6551.0,51683
25519.0,24696.0,10.0,158.0,283.0,372.0,51775
12095.0,11895.0,2.0,24.0,64.0,110.0,51037
11659.0,11358.0,7.0,86.0,72.0,136.0,51081
274684.0,245395.0,1589.0,6389.0,12794.0,8517.0,53067
4001.0,3696.0,0.0,9.0,187.0,109.0,53013
21396.0,19587.0,0.0,245.0,454.0,1110.0,53039
71967.0,67496.0,117.0,797.0,1676.0,1881.0,53027
4189.0,4049.0,1.0,7.0,71.0,61.0,53069
94860.0,76008.0,103.0,816.0,4064.0,13869.0,53025
786620.0,649118.0,2556.0,11234.0,64449.0,59263.0,53061
13018.0,12868.0,0.0,51.0,68.0,31.0,54089
35347.0,34704.0,84.0,103.0,159.0,297.0,54025
27278.0,26982.0,0.0,142.0,73.0,81.0,54057
16276.0,16045.0,0.0,86.0,32.0,113.0,54041
8531.0,8404.0,12.0,24.0,44.0,47.0,54075
24458.0,24156.0,31.0,78.0,33.0,160.0,21137
10634.0,10352.0,0.0,64.0,22.0,196.0,21171
24071.0,23753.0,0.0,33.0,167.0,118.0,21183
14802.0,14535.0,0.0,56.0,73.0,138.0,21225
13155.0,12675.0,8.0,15.0,121.0,336.0,21233
8743.0,8394.0,14.0,12.0,189.0,134.0,48425
56379.0,55149.0,0.0,326.0,249.0,655.0,48199
17098.0,16038.0,0.0,11.0,283.0,766.0,48289
14057.0,13777.0,0.0,60.0,126.0,94.0,48351
15125.0,12001.0,3.0,32.0,457.0,2632.0,48389
1203166.0,968002.0,3650.0,18635.0,74040.0,138839.0,48453
2996.0,2660.0,0.0,12.0,88.0,236.0,48087
41482.0,37905.0,111.0,233.0,1126.0,2107.0,48143
1156.0,1154.0,0.0,2.0,0.0,0.0,48345
8391.0,8047.0,0.0,17.0,91.0,236.0,48083
49334.0,46038.0,143.0,525.0,1397.0,1231.0,48325
80460.0,75397.0,0.0,626.0,1081.0,3356.0,48213
49532.0,47102.0,82.0,259.0,806.0,1283.0,48277
4408.0,4043.0,0.0,104.0,112.0,149.0,48267
34796.0,31864.0,0.0,270.0,859.0,1803.0,48477
9372.0,8843.0,0.0,115.0,143.0,271.0,48429
17818.0,15149.0,0.0,78.0,844.0,1747.0,48003
20667.0,18045.0,12.0,93.0,414.0,2103.0,48177
5808.0,5375.0,3.0,104.0,104.0,222.0,48305
14369.0,10339.0,0.0,158.0,826.0,3046.0,48505
56901.0,55190.0,39.0,239.0,748.0,685.0,48221
228.0,219.0,0.0,0.0,2.0,7.0,48269
51903.0,46615.0,14.0,145.0,1288.0,3841.0,48073
5215.0,5093.0,36.0,13.0,51.0,22.0,48119
19891.0,19008.0,0.0,174.0,173.0,536.0,48253
11919.0,11839.0,12.0,44.0,14.0,10.0,21159
41192.0,38534.0,0.0,189.0,871.0,1598.0,48249
7243.0,5554.0,34.0,30.0,288.0,1337.0,48111
739342.0,516914.0,2351.0,10193.0,111632.0,98252.0,48157
1524.0,1449.0,0.0,16.0,56.0,3.0,48235
21754.0,17952.0,5.0,128.0,1502.0,2167.0,48489
12964.0,12110.0,0.0,33.0,314.0,507.0,48115
17863.0,16576.0,0.0,76.0,453.0,758.0,48051
360486.0,325399.0,960.0,3341.0,11743.0,19043.0,48355
11473.0,11020.0,11.0,55.0,148.0,239.0,48379
3389.0,3256.0,0.0,33.0,20.0,80.0,48385
1141.0,1068.0,0.0,5.0,19.0,49.0,48431
6032.0,5907.0,0.0,11.0,46.0,68.0,48065
19709.0,18209.0,25.0,123.0,396.0,956.0,48161
3952.0,3695.0,0.0,22.0,24.0,211.0,48197
1546.0,1432.0,0.0,6.0,31.0,77.0,48045
81862.0,74799.0,36.0,563.0,1854.0,4610.0,48291
102.0,86.0,0.0,0.0,0.0,16.0,48301
16890.0,15662.0,0.0,199.0,291.0,738.0,48395
53595.0,49586.0,81.0,187.0,1063.0,2678.0,48401
14569.0,13853.0,0.0,37.0,206.0,473.0,48455
21763.0,20456.0,8.0,189.0,496.0,614.0,48019
7226.0,6417.0,3.0,64.0,300.0,442.0,48075
135097.0,124408.0,251.0,1952.0,3324.0,5162.0,48091
45203.0,44541.0,0.0,187.0,316.0,159.0,27061
10980.0,10825.0,8.0,10.0,63.0,74.0,27121
9784.0,9191.0,31.0,59.0,182.0,321.0,27149
9411.0,9107.0,65.0,13.0,39.0,187.0,27151
11372.0,10633.0,9.0,76.0,243.0,411.0,27033
143372.0,129023.0,120.0,1054.0,8011.0,5164.0,27139
21500.0,20952.0,2.0,125.0,174.0,247.0,27157
9185.0,8541.0,2.0,44.0,113.0,485.0,27117
6559.0,6420.0,0.0,18.0,41.0,80.0,27107
33783.0,32049.0,10.0,220.0,594.0,910.0,27103
65344.0,64038.0,167.0,154.0,453.0,532.0,39101
92526.0,90532.0,193.0,242.0,507.0,1052.0,39157
116208.0,113206.0,45.0,423.0,1291.0,1243.0,39169
43679.0,43266.0,19.0,147.0,88.0,159.0,39015
378294.0,353049.0,1120.0,2301.0,10586.0,11238.0,39017
15307.0,15159.0,0.0,44.0,48.0,56.0,39067
61215.0,60178.0,32.0,260.0,386.0,359.0,39083
172293.0,167184.0,130.0,1019.0,2257.0,1703.0,39089
121324.0,119083.0,167.0,230.0,1117.0,727.0,39139
13111.0,13026.0,1.0,40.0,14.0,30.0,39163
27578.0,27210.0,22.0,136.0,197.0,13.0,39019
75690.0,72451.0,65.0,266.0,1351.0,1557.0,39063
203216.0,197268.0,188.0,1170.0,2429.0,2161.0,39025
152910.0,147109.0,159.0,667.0,2995.0,1980.0,39045
38279.0,37235.0,81.0,201.0,452.0,310.0,39039
43007.0,42441.0,20.0,133.0,210.0,203.0,39071
27316.0,26743.0,20.0,133.0,223.0,197.0,39069
66886.0,65782.0,13.0,214.0,624.0,253.0,39081
162644.0,155277.0,72.0,810.0,2093.0,4392.0,39133
33969.0,33520.0,0.0,45.0,182.0,222.0,39137
68472.0,67452.0,50.0,167.0,453.0,350.0,39013
41896.0,41062.0,60.0,177.0,292.0,305.0,39027
28645.0,28023.0,8.0,115.0,105.0,394.0,39047
35985.0,35653.0,13.0,136.0,134.0,49.0,39127
57420.0,56314.0,54.0,339.0,479.0,234.0,39129
43988.0,42997.0,34.0,218.0,218.0,521.0,39097
86076.0,84748.0,54.0,379.0,395.0,500.0,39119
59299.0,58279.0,84.0,128.0,464.0,344.0,39143
28281.0,27970.0,51.0,102.0,77.0,81.0,39161
60671.0,59493.0,38.0,328.0,388.0,424.0,39167
45784.0,45055.0,55.0,197.0,282.0,195.0,39011
51734.0,51013.0,18.0,135.0,327.0,241.0,39037
40709.0,40080.0,96.0,94.0,328.0,111.0,39123
31542.0,30922.0,18.0,150.0,78.0,374.0,39065
32524.0,32173.0,0.0,53.0,99.0,199.0,39079
58457.0,57107.0,16.0,99.0,418.0,817.0,39077
65936.0,62456.0,49.0,415.0,720.0,2296.0,39009
27878.0,27603.0,16.0,79.0,94.0,86.0,39001
177257.0,171126.0,155.0,894.0,3710.0,1372.0,39103
432379.0,413050.0,948.0,1837.0,9052.0,7492.0,39095
14443.0,14327.0,0.0,11.0,34.0,71.0,39121
55475.0,54185.0,136.0,177.0,365.0,612.0,39147
373475.0,363951.0,114.0,1509.0,4585.0,3316.0,39151
36574.0,36245.0,40.0,62.0,172.0,55.0,39031
197008.0,181191.0,249.0,1279.0,7996.0,6293.0,39041
93961.0,91118.0,40.0,353.0,1826.0,624.0,39055
28495.0,28174.0,10.0,117.0,100.0,94.0,39073
230052.0,216440.0,523.0,668.0,7287.0,5134.0,39085
77051.0,76028.0,51.0,205.0,418.0,349.0,39141
1253783.0,1140062.0,17034.0,6058.0,54513.0,36116.0,39035
43859.0,43579.0,22.0,40.0,145.0,73.0,39075
104800.0,101982.0,89.0,673.0,1041.0,1015.0,39109
14090.0,13995.0,0.0,19.0,62.0,14.0,39111
201794.0,197982.0,207.0,515.0,2398.0,692.0,39155
129936.0,124751.0,143.0,664.0,2107.0,2271.0,39173
53477.0,52214.0,3.0,114.0,489.0,657.0,39005
4918.0,4723.0,0.0,31.0,17.0,147.0,40043
3847.0,3289.0,6.0,17.0,79.0,456.0,40059
46044.0,44417.0,37.0,235.0,603.0,752.0,40083
642781.0,579226.0,1176.0,5629.0,17680.0,39070.0,40143
52001.0,49216.0,39.0,308.0,853.0,1585.0,40147
6916.0,6814.0,0.0,9.0,40.0,53.0,19093
7863.0,7825.0,0.0,24.0,7.0,7.0,19135
34825.0,32540.0,6.0,183.0,621.0,1475.0,19167
9780.0,9647.0,3.0,42.0,48.0,40.0,19025
42984.0,41624.0,73.0,158.0,574.0,555.0,19033
17127.0,16518.0,7.0,146.0,199.0,257.0,19083
8597.0,8305.0,0.0,29.0,116.0,147.0,19117
9055.0,8755.0,0.0,3.0,26.0,271.0,19147
19926.0,19109.0,61.0,15.0,445.0,296.0,19087
36891.0,36147.0,64.0,141.0,362.0,177.0,19099
18605.0,17969.0,9.0,53.0,164.0,410.0,19157
17672.0,17170.0,0.0,105.0,188.0,209.0,19043
24782.0,24169.0,13.0,129.0,128.0,343.0,19017
9551.0,8986.0,22.0,104.0,155.0,284.0,19063
10888.0,10718.0,2.0,14.0,58.0,96.0,19081
19395.0,19087.0,10.0,96.0,133.0,69.0,19097
34541.0,34024.0,17.0,146.0,154.0,200.0,19111
49361.0,48570.0,23.0,123.0,384.0,261.0,19181
22208.0,21677.0,12.0,31.0,205.0,283.0,19123
16313.0,15870.0,0.0,59.0,145.0,239.0,19041
17258.0,17117.0,0.0,50.0,39.0,52.0,19055
6413.0,6309.0,13.0,17.0,60.0,14.0,19185
172288.0,163462.0,209.0,1422.0,3209.0,3986.0,19163
5966.0,5812.0,0.0,4.0,91.0,59.0,20181
7824.0,7489.0,0.0,25.0,85.0,225.0,20193
5566.0,5389.0,0.0,72.0,29.0,76.0,20127
5118.0,5061.0,0.0,15.0,33.0,9.0,20163
2053.0,1992.0,0.0,4.0,21.0,36.0,20025
5673.0,5568.0,4.0,10.0,26.0,65.0,20077
33299.0,29852.0,0.0,137.0,1024.0,2286.0,20111
6709.0,6599.0,0.0,16.0,38.0,56.0,20145
1780.0,1717.0,0.0,8.0,4.0,51.0,20033
8885.0,8743.0,0.0,31.0,84.0,27.0,19051
2619.0,2551.0,0.0,10.0,15.0,43.0,20063
34555.0,32772.0,32.0,254.0,548.0,949.0,20079
3932.0,3364.0,0.0,56.0,182.0,330.0,20093
28630.0,28110.0,2.0,145.0,75.0,298.0,20113
1200.0,1086.0,0.0,12.0,47.0,55.0,20071
28878.0,27780.0,88.0,114.0,329.0,567.0,20051
9635.0,9557.0,3.0,30.0,25.0,20.0,20107
22692.0,15747.0,0.0,93.0,2260.0,4592.0,20175
585502.0,529023.0,699.0,4726.0,23843.0,27211.0,20091
33127.0,32689.0,20.0,102.0,134.0,182.0,20121
3170.0,3138.0,0.0,18.0,1.0,13.0,20207
2955.0,2722.0,0.0,18.0,56.0,159.0,20135
14702.0,14429.0,5.0,9.0,224.0,35.0,20011
2526.0,2383.0,0.0,19.0,31.0,93.0,20097
178284.0,169773.0,337.0,922.0,2881.0,4371.0,20177
3367.0,3355.0,0.0,0.0,12.0,0.0,20019
63101.0,61098.0,15.0,208.0,550.0,1230.0,20155
7736.0,7677.0,0.0,5.0,17.0,37.0,20043
4047.0,3201.0,0.0,46.0,254.0,546.0,20081
4949.0,4458.0,0.0,34.0,119.0,338.0,20171
9664.0,9520.0,0.0,50.0,38.0,56.0,20013
5408.0,5310.0,5.0,2.0,28.0,63.0,20147
2881.0,2780.0,0.0,23.0,23.0,55.0,20039
17328.0,17014.0,0.0,92.0,72.0,150.0,21079
92267.0,89712.0,74.0,525.0,867.0,1089.0,21037
7517.0,7499.0,0.0,0.0,12.0,6.0,21063
14156.0,13695.0,6.0,133.0,82.0,240.0,21123
21516.0,20822.0,0.0,115.0,119.0,460.0,21167
41268.0,38155.0,80.0,283.0,1405.0,1345.0,08085
28257.0,24150.0,89.0,186.0,1113.0,2719.0,08087
6468.0,5732.0,0.0,38.0,247.0,451.0,08109
12052.0,10718.0,0.0,80.0,381.0,873.0,08099
878.0,866.0,0.0,0.0,9.0,3.0,08053
4840.0,4651.0,6.0,31.0,51.0,101.0,08121
15066.0,13660.0,0.0,197.0,661.0,548.0,08049
18325.0,17180.0,22.0,80.0,304.0,739.0,08089
66120.0,59024.0,10.0,988.0,3043.0,3055.0,08014
219540.0,201910.0,697.0,1245.0,6752.0,8936.0,10005
684498.0,574033.0,3218.0,11089.0,40170.0,55988.0,11001
859339.0,715963.0,29177.0,9260.0,53363.0,51576.0,09009
894730.0,710204.0,40214.0,7117.0,76167.0,61028.0,09003
19644.0,19445.0,0.0,25.0,40.0,134.0,37015
23054.0,22541.0,31.0,39.0,133.0,310.0,37117
13459.0,13100.0,60.0,21.0,149.0,129.0,37143
91270.0,87167.0,108.0,579.0,1373.0,2043.0,37157
10447.0,10021.0,13.0,111.0,215.0,87.0,37029
216585.0,203201.0,468.0,917.0,5049.0,6950.0,37071
95629.0,90076.0,105.0,1167.0,1842.0,2439.0,37125
61114.0,58989.0,49.0,227.0,709.0,1140.0,37167
17667.0,16962.0,0.0,155.0,143.0,407.0,37199
69791.0,62965.0,127.0,650.0,2311.0,3738.0,37037
191172.0,174303.0,549.0,1640.0,3786.0,10894.0,37101
39305.0,37820.0,0.0,316.0,290.0,879.0,37145
26786.0,25723.0,0.0,115.0,301.0,647.0,37009
57227.0,54538.0,2.0,214.0,661.0,1812.0,37107
193912.0,182002.0,1331.0,2895.0,5038.0,2646.0,37133
66532.0,64623.0,63.0,215.0,871.0,760.0,37161
37665.0,35567.0,0.0,215.0,490.0,1393.0,37197
89712.0,85319.0,135.0,310.0,1750.0,2198.0,37023
8019.0,7874.0,7.0,11.0,47.0,80.0,38097
4970.0,4821.0,0.0,27.0,34.0,88.0,38021
69034.0,64368.0,372.0,1035.0,1145.0,2114.0,38101
7016.0,6513.0,0.0,206.0,181.0,116.0,38067
2576.0,2545.0,0.0,2.0,9.0,20.0,38041
174202.0,160433.0,28.0,1204.0,5034.0,7503.0,38017
3352.0,3299.0,0.0,4.0,24.0,25.0,38029
16288.0,15949.0,3.0,49.0,200.0,87.0,38077
2351.0,2268.0,0.0,9.0,0.0,74.0,38001
2313.0,2306.0,0.0,0.0,0.0,7.0,38027
8570.0,8438.0,7.0,9.0,52.0,64.0,38057
5361.0,5148.0,0.0,40.0,76.0,97.0,38073
4413.0,4396.0,0.0,12.0,4.0,1.0,38085
1882.0,1862.0,0.0,10.0,10.0,0.0,38033
2246.0,2154.0,0.0,4.0,8.0,80.0,38095
2369.0,2211.0,0.0,25.0,86.0,47.0,38023
3883.0,3743.0,4.0,9.0,31.0,96.0,38081
23160.0,23061.0,0.0,65.0,23.0,11.0,39105
38864.0,38232.0,28.0,206.0,259.0,139.0,39021
165811.0,154989.0,534.0,2165.0,4089.0,4034.0,39057
60622.0,59916.0,49.0,170.0,213.0,274.0,39087
14702.0,14531.0,0.0,86.0,52.0,33.0,39115
22107.0,21590.0,51.0,21.0,181.0,264.0,39175
75136.0,73240.0,139.0,181.0,876.0,700.0,39043
45307.0,44561.0,3.0,167.0,297.0,279.0,39091
541810.0,510157.0,1319.0,3090.0,13776.0,13468.0,39153
48797.0,47797.0,4.0,73.0,438.0,485.0,39149
5797.0,5778.0,0.0,6.0,13.0,0.0,54105
8785.0,8779.0,6.0,0.0,0.0,0.0,54015
105252.0,98428.0,94.0,740.0,1720.0,4270.0,54061
15614.0,15470.0,0.0,34.0,45.0,65.0,54103
185710.0,181581.0,73.0,550.0,2222.0,1284.0,54039
33837.0,32995.0,322.0,73.0,133.0,314.0,54077
9932.0,9806.0,0.0,27.0,43.0,56.0,54085
21078.0,21002.0,0.0,1.0,10.0,65.0,54043
14282.0,14183.0,6.0,81.0,0.0,12.0,54007
22817.0,22737.0,0.0,0.0,66.0,14.0,54005
21711.0,21620.0,0.0,15.0,60.0,16.0,54109
,,,,,,72119
,,,,,,72145
,,,,,,72077
,,,,,,72121
,,,,,,72055
,,,,,,72103
,,,,,,72141
,,,,,,72033
,,,,,,72057
29065.0,28701.0,5.0,177.0,72.0,110.0,54083
2721.0,2549.0,0.0,0.0,78.0,94.0,40057
12704.0,12503.0,0.0,17.0,57.0,127.0,40061
38889.0,38408.0,0.0,109.0,170.0,202.0,40111
47311.0,46555.0,8.0,125.0,388.0,235.0,40113
6223.0,6040.0,0.0,19.0,105.0,59.0,40067
62190.0,56964.0,249.0,680.0,1595.0,2702.0,40047
27823.0,26800.0,0.0,107.0,267.0,649.0,40049
44382.0,43146.0,38.0,229.0,323.0,646.0,40121
38358.0,37335.0,0.0,110.0,330.0,583.0,40123
3708.0,3636.0,0.0,5.0,20.0,47.0,40129
20967.0,19601.0,0.0,103.0,251.0,1012.0,40153
48599.0,46584.0,47.0,282.0,373.0,1313.0,40021
42112.0,41011.0,7.0,188.0,432.0,474.0,40041
4072.0,3934.0,5.0,33.0,22.0,78.0,40045
54733.0,53063.0,26.0,478.0,564.0,602.0,40051
81512.0,75089.0,23.0,754.0,1227.0,4419.0,40119
72000.0,70007.0,32.0,487.0,721.0,753.0,40125
71160.0,69280.0,12.0,369.0,683.0,816.0,40037
7515.0,6987.0,5.0,27.0,146.0,350.0,40141
11432.0,11105.0,9.0,18.0,83.0,217.0,40149
5929.0,5862.0,0.0,53.0,13.0,1.0,40033
9001.0,8763.0,2.0,57.0,76.0,103.0,40075
49909.0,47943.0,9.0,255.0,349.0,1353.0,40079
32966.0,32002.0,7.0,131.0,356.0,470.0,40089
7718.0,7216.0,10.0,58.0,181.0,253.0,40093
40980.0,40298.0,42.0,185.0,173.0,282.0,40097
782051.0,690310.0,1058.0,8375.0,26424.0,55884.0,40109
29209.0,26997.0,21.0,207.0,585.0,1399.0,40039
9933.0,9328.0,20.0,42.0,171.0,372.0,40085
22621.0,21715.0,22.0,52.0,442.0,390.0,40009
14886.0,14693.0,2.0,38.0,51.0,102.0,40023
25384.0,23398.0,32.0,346.0,703.0,905.0,40065
34854.0,34223.0,15.0,262.0,192.0,162.0,40081
16428.0,16179.0,6.0,93.0,82.0,68.0,40117
25071.0,24528.0,9.0,100.0,149.0,285.0,40133
2189.0,2018.0,0.0,3.0,57.0,111.0,40025
9634.0,8871.0,0.0,24.0,82.0,657.0,40011
5618.0,5573.0,5.0,2.0,30.0,8.0,40029
4418.0,4345.0,3.0,19.0,30.0,21.0,40053
15618.0,14295.0,10.0,139.0,253.0,921.0,40073
38634.0,37210.0,14.0,259.0,360.0,791.0,40087
16376.0,15089.0,0.0,129.0,167.0,991.0,40095
11411.0,11245.0,0.0,109.0,34.0,23.0,40103
10383.0,10217.0,1.0,27.0,36.0,102.0,40105
90814.0,88213.0,49.0,409.0,1098.0,1045.0,40131
41359.0,40468.0,0.0,176.0,239.0,476.0,40135
5857.0,5616.0,9.0,20.0,80.0,132.0,40003
9127.0,8794.0,6.0,37.0,138.0,152.0,40151
276733.0,255696.0,474.0,3285.0,8854.0,8424.0,40027
12115.0,11887.0,17.0,6.0,102.0,103.0,40107
13874.0,13596.0,2.0,69.0,100.0,107.0,40005
26028.0,24829.0,18.0,220.0,257.0,704.0,41061
335553.0,289533.0,579.0,3083.0,14794.0,27564.0,41047
108323.0,103993.0,118.0,1171.0,1596.0,1445.0,41019
23143.0,21507.0,35.0,118.0,606.0,877.0,41031
81427.0,74068.0,65.0,759.0,2442.0,4093.0,41053
180640.0,170283.0,70.0,2167.0,3856.0,4264.0,41017
122870.0,116307.0,83.0,863.0,2196.0,3421.0,41043
103820.0,93651.0,79.0,1152.0,3600.0,5338.0,41071
17760.0,17158.0,0.0,113.0,152.0,337.0,21207
12019.0,11644.0,4.0,38.0,59.0,274.0,21229
43680.0,42726.0,21.0,172.0,172.0,589.0,21009
8719.0,8578.0,0.0,64.0,32.0,45.0,21091
108095.0,99846.0,1198.0,2813.0,2518.0,1720.0,21093
9331.0,9233.0,0.0,24.0,25.0,49.0,21149
12321.0,12191.0,0.0,29.0,40.0,61.0,21197
12727.0,12588.0,0.0,69.0,70.0,0.0,21033
48091.0,47310.0,43.0,243.0,227.0,268.0,21019
318734.0,284925.0,684.0,2696.0,8523.0,21906.0,21067
22843.0,22518.0,22.0,76.0,80.0,147.0,21115
13285.0,13102.0,0.0,14.0,5.0,164.0,21175
64145.0,62356.0,17.0,372.0,493.0,907.0,21199
19241.0,18967.0,0.0,44.0,21.0,209.0,21001
13116.0,13015.0,0.0,36.0,54.0,11.0,21025
18627.0,18422.0,0.0,38.0,72.0,95.0,21099
8637.0,8516.0,0.0,10.0,12.0,99.0,21223
4568.0,4479.0,7.0,39.0,31.0,12.0,21105
8186.0,7961.0,0.0,6.0,54.0,165.0,21143
13490.0,13367.0,0.0,33.0,54.0,36.0,21135
26097.0,24773.0,22.0,87.0,151.0,1064.0,21239
10472.0,10382.0,0.0,60.0,22.0,8.0,21131
15783.0,15560.0,22.0,5.0,47.0,149.0,21127
65284.0,63606.0,47.0,452.0,691.0,488.0,21145
36089.0,35661.0,0.0,47.0,100.0,281.0,21235
36926.0,36679.0,23.0,66.0,122.0,36.0,21071
164688.0,158684.0,161.0,809.0,2083.0,2951.0,21117
12666.0,12642.0,0.0,4.0,0.0,20.0,21153
24499.0,23811.0,7.0,100.0,211.0,370.0,21205
25500.0,24994.0,0.0,60.0,91.0,355.0,21217
4841.0,4788.0,14.0,5.0,30.0,4.0,21039
14313.0,14279.0,0.0,25.0,0.0,9.0,21065
131546.0,127070.0,149.0,680.0,1567.0,2080.0,22079
130504.0,127200.0,56.0,429.0,1068.0,1751.0,22105
11180.0,11087.0,0.0,0.0,52.0,41.0,22123
9996.0,9675.0,17.0,58.0,33.0,213.0,22021
7225.0,7144.0,0.0,29.0,18.0,34.0,22035
33636.0,32516.0,0.0,105.0,97.0,918.0,22039
45694.0,43035.0,74.0,238.0,1016.0,1331.0,22087
25860.0,25494.0,7.0,78.0,70.0,211.0,22121
8618.0,8488.0,13.0,44.0,14.0,59.0,22081
38963.0,38218.0,5.0,120.0,391.0,229.0,22069
9893.0,9842.0,0.0,0.0,16.0,35.0,22025
20322.0,20235.0,0.0,8.0,19.0,60.0,22041
22714.0,22318.0,51.0,15.0,142.0,188.0,22007
59867.0,58319.0,36.0,51.0,582.0,879.0,22113
20021.0,19802.0,17.0,19.0,106.0,77.0,22029
57325.0,56143.0,44.0,300.0,432.0,406.0,23017
151748.0,146259.0,58.0,1288.0,2057.0,2086.0,23019
107444.0,102943.0,69.0,929.0,1866.0,1637.0,23001
290944.0,269945.0,352.0,2775.0,9618.0,8254.0,23005
203102.0,194315.0,143.0,1908.0,4329.0,2407.0,23031
50710.0,49442.0,106.0,335.0,492.0,335.0,23025
