B05001_001E,B05001_002E,B05001_003E,B05001_004E,B05001_005E,B05001_006E,geoid
7672.0,4909.0,0.0,68.0,589.0,2106.0,48201522100
6550.0,3531.0,10.0,107.0,180.0,2722.0,48201530100
3679.0,3178.0,0.0,17.0,178.0,306.0,48201530200
4396.0,3460.0,0.0,24.0,217.0,695.0,48201530900
2150.0,1936.0,0.0,34.0,62.0,118.0,48201531400
6118.0,5205.0,20.0,17.0,237.0,639.0,48201553100
8097.0,6965.0,0.0,219.0,595.0,318.0,48201553600
4242.0,3096.0,0.0,17.0,484.0,645.0,48201553700
1209.0,1060.0,0.0,12.0,28.0,109.0,48201210900
2362.0,2220.0,0.0,15.0,40.0,87.0,48201211200
4334.0,3223.0,0.0,25.0,339.0,747.0,48201220300
6554.0,4477.0,0.0,67.0,377.0,1633.0,48201220700
4205.0,2956.0,0.0,6.0,172.0,1071.0,48201221000
6947.0,5107.0,0.0,68.0,420.0,1352.0,48201252400
10564.0,9118.0,349.0,104.0,297.0,696.0,48201253200
635.0,531.0,0.0,0.0,20.0,84.0,48201253400
5375.0,4175.0,133.0,25.0,241.0,801.0,48201254100
3012.0,2089.0,27.0,30.0,294.0,572.0,48201254400
6566.0,5779.0,0.0,40.0,386.0,361.0,48113001900
2698.0,2094.0,0.0,16.0,232.0,356.0,48113004300
5908.0,4612.0,0.0,47.0,134.0,1115.0,48113006002
4574.0,2423.0,0.0,52.0,627.0,1472.0,48113019033
4485.0,4041.0,8.0,115.0,238.0,83.0,48113019400
5818.0,4021.0,0.0,33.0,724.0,1040.0,48113006301
7053.0,4113.0,29.0,65.0,884.0,1962.0,48113006501
1769.0,1642.0,0.0,5.0,88.0,34.0,48113007301
4337.0,3576.0,10.0,41.0,134.0,576.0,48113007302
4494.0,3852.0,50.0,130.0,210.0,252.0,48451000802
3730.0,3574.0,0.0,33.0,56.0,67.0,48451001706
5383.0,5003.0,0.0,89.0,145.0,146.0,48451001707
2722.0,2485.0,9.0,26.0,65.0,137.0,48451001800
0.0,0.0,0.0,0.0,0.0,0.0,48451980000
3237.0,2913.0,0.0,46.0,65.0,213.0,48453000304
6708.0,6114.0,0.0,227.0,342.0,25.0,48451001708
3942.0,3304.0,101.0,85.0,157.0,295.0,48453000205
3361.0,3117.0,0.0,110.0,67.0,67.0,48453000206
3930.0,3597.0,0.0,68.0,78.0,187.0,48453000305
5520.0,4765.0,8.0,58.0,251.0,438.0,48453000306
1816.0,1609.0,17.0,53.0,67.0,70.0,48453000307
12984.0,11272.0,91.0,118.0,864.0,639.0,48453001770
4311.0,4001.0,0.0,76.0,114.0,120.0,48453001771
4580.0,3784.0,0.0,50.0,642.0,104.0,48453001772
8107.0,6926.0,12.0,63.0,792.0,314.0,48453001773
8339.0,6530.0,0.0,67.0,652.0,1090.0,48113017306
4354.0,3732.0,0.0,50.0,302.0,270.0,48113017808
8531.0,5532.0,53.0,107.0,1561.0,1278.0,48113018118
5176.0,4179.0,125.0,9.0,425.0,438.0,48113018129
5643.0,3893.0,0.0,110.0,676.0,964.0,48113019018
9293.0,8417.0,0.0,24.0,190.0,662.0,48309003900
1833.0,1763.0,0.0,10.0,24.0,36.0,48309001500
3793.0,3375.0,8.0,27.0,125.0,258.0,48309003000
2629.0,2194.0,0.0,2.0,53.0,380.0,48309001000
11593.0,10442.0,29.0,82.0,821.0,219.0,48309003706
2177.0,1998.0,0.0,30.0,26.0,123.0,48309000100
2136.0,1782.0,0.0,0.0,17.0,337.0,48073950400
7616.0,7010.0,14.0,22.0,255.0,315.0,48073950300
1782.0,1762.0,0.0,0.0,20.0,0.0,48073951100
4514.0,3794.0,0.0,3.0,130.0,587.0,48073950100
5636.0,5285.0,0.0,46.0,94.0,211.0,48073950600
4210.0,3114.0,0.0,0.0,331.0,765.0,48073950700
3824.0,3097.0,0.0,0.0,82.0,645.0,48073950500
3247.0,3087.0,0.0,0.0,22.0,138.0,48073951000
4153.0,3999.0,0.0,11.0,8.0,135.0,48073950900
6362.0,5902.0,0.0,34.0,212.0,214.0,48073950200
2799.0,2740.0,36.0,0.0,23.0,0.0,48119950100
2416.0,2353.0,0.0,13.0,28.0,22.0,48119950200
5861.0,5426.0,0.0,85.0,183.0,167.0,48133950200
5043.0,4924.0,0.0,52.0,60.0,7.0,48133950300
2071.0,1924.0,0.0,22.0,30.0,95.0,48133950500
3283.0,3218.0,0.0,0.0,6.0,59.0,48133950100
2012.0,1932.0,0.0,4.0,45.0,31.0,48133950400
2157.0,2065.0,0.0,10.0,21.0,61.0,48253020200
1313.0,1271.0,0.0,0.0,19.0,23.0,48253020101
2156.0,2086.0,0.0,0.0,17.0,53.0,48253020300
8588.0,7563.0,83.0,108.0,493.0,341.0,48453001774
7322.0,6264.0,26.0,48.0,477.0,507.0,48453001775
3144.0,2840.0,27.0,35.0,149.0,93.0,48453001776
6075.0,5302.0,0.0,52.0,550.0,171.0,48453001777
4420.0,4071.0,0.0,40.0,230.0,79.0,48453001778
6400.0,5801.0,23.0,33.0,177.0,366.0,48453001779
4618.0,4239.0,22.0,79.0,157.0,121.0,48453001780
4491.0,3994.0,55.0,115.0,275.0,52.0,48167720501
11259.0,10275.0,45.0,171.0,564.0,204.0,48167720502
16855.0,14911.0,55.0,78.0,1065.0,746.0,48167720503
21927.0,20189.0,198.0,214.0,878.0,448.0,48167721201
5452.0,4784.0,29.0,126.0,263.0,250.0,48167721202
7864.0,6836.0,0.0,0.0,458.0,570.0,48201533100
12175.0,8746.0,0.0,43.0,1121.0,2265.0,48201533400
2709.0,2045.0,0.0,14.0,222.0,428.0,48201210800
1796.0,1240.0,35.0,12.0,130.0,379.0,48201220900
6732.0,4138.0,0.0,39.0,706.0,1849.0,48201221200
2376.0,1691.0,0.0,36.0,174.0,475.0,48201222000
5617.0,3391.0,0.0,8.0,475.0,1743.0,48201222100
3423.0,2561.0,14.0,13.0,106.0,729.0,48201230400
4615.0,4067.0,65.0,11.0,139.0,333.0,48201231300
3136.0,2742.0,14.0,1.0,77.0,302.0,48201231600
7170.0,5732.0,0.0,49.0,600.0,789.0,48201232900
2719.0,1851.0,0.0,54.0,266.0,548.0,48201233400
3716.0,2485.0,0.0,97.0,226.0,908.0,48201240100
9043.0,7587.0,88.0,105.0,598.0,665.0,48201250100
10730.0,8638.0,0.0,36.0,661.0,1395.0,48201250200
9902.0,9027.0,0.0,53.0,566.0,256.0,48201250900
2866.0,2609.0,0.0,48.0,61.0,148.0,48187210606
4675.0,4447.0,0.0,8.0,55.0,165.0,48187210400
4552.0,4336.0,7.0,17.0,30.0,162.0,48077030301
3153.0,2506.0,0.0,64.0,202.0,381.0,48201531600
6534.0,4400.0,0.0,50.0,820.0,1264.0,48201532600
4934.0,4098.0,13.0,21.0,272.0,530.0,48201532700
3921.0,3267.0,0.0,51.0,29.0,574.0,48201533200
5155.0,4520.0,11.0,63.0,484.0,77.0,48113013619
7007.0,4327.0,41.0,10.0,479.0,2150.0,48113013714
907.0,834.0,0.0,8.0,32.0,33.0,48167724500
14494.0,13002.0,0.0,68.0,784.0,640.0,48167720600
3649.0,3254.0,0.0,23.0,86.0,286.0,48167720800
5252.0,4570.0,32.0,72.0,87.0,491.0,48167720900
12058.0,9669.0,0.0,64.0,242.0,2083.0,48167721100
7614.0,6994.0,202.0,51.0,259.0,108.0,48167721500
7541.0,6206.0,108.0,167.0,424.0,636.0,48167722300
2553.0,2297.0,15.0,0.0,50.0,191.0,48167722800
2240.0,1916.0,10.0,35.0,154.0,125.0,48167725700
2475.0,2199.0,20.0,38.0,40.0,178.0,48167725900
4441.0,3605.0,29.0,62.0,221.0,524.0,48167725600
4890.0,4220.0,0.0,33.0,269.0,368.0,48167721800
6945.0,6178.0,40.0,88.0,310.0,329.0,48167722100
2140.0,1495.0,15.0,34.0,79.0,517.0,48167725200
3583.0,2700.0,0.0,34.0,183.0,666.0,48167725400
3668.0,2724.0,9.0,72.0,170.0,693.0,48141000404
4781.0,3293.0,29.0,212.0,685.0,562.0,48141000600
9421.0,6364.0,178.0,225.0,1169.0,1485.0,48141000900
4888.0,3406.0,6.0,130.0,468.0,878.0,48141001201
5160.0,3566.0,0.0,58.0,624.0,912.0,48141001202
4011.0,2511.0,11.0,38.0,396.0,1055.0,48141002202
3012.0,2057.0,10.0,18.0,419.0,508.0,48141002400
4257.0,2491.0,17.0,64.0,579.0,1106.0,48141002800
3983.0,2796.0,0.0,85.0,428.0,674.0,48141003804
3977.0,2776.0,13.0,48.0,414.0,726.0,48141003901
4742.0,3468.0,39.0,35.0,568.0,632.0,48141010203
3856.0,3118.0,28.0,15.0,455.0,240.0,48141010303
7404.0,5825.0,15.0,73.0,805.0,686.0,48141010311
4550.0,2985.0,7.0,53.0,790.0,715.0,48141010404
1687.0,1134.0,0.0,29.0,173.0,351.0,48141010502
5466.0,4553.0,211.0,491.0,124.0,87.0,48141010102
2820.0,2357.0,77.0,41.0,195.0,150.0,48141000111
2470.0,2000.0,12.0,13.0,269.0,176.0,48453001781
4622.0,2831.0,0.0,27.0,606.0,1158.0,48323950204
9035.0,5944.0,90.0,301.0,691.0,2009.0,48323950205
10260.0,7409.0,74.0,356.0,1007.0,1414.0,48323950700
3596.0,3337.0,0.0,10.0,89.0,160.0,48063950101
4355.0,4027.0,0.0,16.0,135.0,177.0,48063950102
7115.0,4629.0,1.0,18.0,683.0,1784.0,48201440100
4060.0,3190.0,112.0,41.0,325.0,392.0,48201450600
6507.0,5632.0,0.0,64.0,285.0,526.0,48201450700
4898.0,3512.0,0.0,56.0,343.0,987.0,48201454600
6203.0,4822.0,13.0,100.0,717.0,551.0,48201510600
7958.0,6541.0,26.0,118.0,651.0,622.0,48201510800
5571.0,5222.0,0.0,12.0,125.0,212.0,48113016620
7161.0,6772.0,19.0,0.0,147.0,223.0,48113016705
20804.0,17395.0,0.0,438.0,1540.0,1431.0,48201554802
10411.0,8271.0,0.0,92.0,884.0,1164.0,48201554901
8181.0,6796.0,33.0,113.0,925.0,314.0,48201554902
4239.0,3484.0,58.0,63.0,338.0,296.0,48339690800
19479.0,15975.0,98.0,476.0,1568.0,1362.0,48339692300
10658.0,9276.0,50.0,24.0,755.0,553.0,48339692400
8370.0,7290.0,27.0,44.0,668.0,341.0,48339693200
7879.0,7114.0,0.0,30.0,224.0,511.0,48339693300
7334.0,5825.0,0.0,42.0,532.0,935.0,48215020802
5667.0,4345.0,16.0,9.0,487.0,810.0,48215022502
1866.0,1601.0,0.0,0.0,44.0,221.0,48423000202
4165.0,3930.0,0.0,0.0,228.0,7.0,48423000700
5770.0,5309.0,0.0,29.0,282.0,150.0,48423001000
6081.0,5745.0,14.0,67.0,20.0,235.0,48423002200
5455.0,5354.0,0.0,41.0,21.0,39.0,48423001500
7442.0,6448.0,101.0,13.0,283.0,597.0,48423001601
6054.0,5541.0,30.0,53.0,240.0,190.0,48423001901
5819.0,5427.0,0.0,46.0,206.0,140.0,48423000800
3500.0,3277.0,0.0,74.0,32.0,117.0,48423001200
5027.0,4405.0,8.0,0.0,160.0,454.0,48423000900
7460.0,7004.0,16.0,36.0,173.0,231.0,48423001801
3854.0,3702.0,0.0,17.0,87.0,48.0,48423002006
6485.0,5129.0,0.0,35.0,272.0,1049.0,48423000100
4603.0,4205.0,0.0,0.0,117.0,281.0,48423000201
2308.0,2011.0,0.0,32.0,89.0,176.0,48423001300
7866.0,7499.0,0.0,30.0,37.0,300.0,48423001802
2742.0,2546.0,0.0,25.0,20.0,151.0,48423002004
5689.0,4069.0,12.0,26.0,380.0,1202.0,48423000300
2506.0,1586.0,0.0,35.0,114.0,771.0,48423000600
9369.0,7444.0,0.0,57.0,549.0,1319.0,48423001700
8447.0,7225.0,46.0,12.0,448.0,716.0,48423002007
6814.0,6345.0,0.0,128.0,283.0,58.0,48423002008
2636.0,2224.0,0.0,0.0,210.0,202.0,48423000400
2809.0,2459.0,0.0,12.0,105.0,233.0,48423000500
8640.0,8228.0,0.0,10.0,345.0,57.0,48423001401
4270.0,3847.0,13.0,67.0,142.0,201.0,48423001602
4665.0,4436.0,0.0,0.0,103.0,126.0,48423001803
6144.0,4349.0,29.0,66.0,750.0,950.0,48085031632
4662.0,3274.0,0.0,143.0,595.0,650.0,48085031635
2431.0,1594.0,0.0,31.0,358.0,448.0,48141010340
6506.0,4967.0,9.0,70.0,316.0,1144.0,48029171402
4917.0,4048.0,0.0,31.0,183.0,655.0,48029171401
2516.0,2062.0,0.0,11.0,177.0,266.0,48029171501
5728.0,4582.0,0.0,2.0,330.0,814.0,48029171502
4263.0,3576.0,0.0,0.0,218.0,469.0,48029171601
3532.0,2966.0,6.0,10.0,98.0,452.0,48029171602
6403.0,5072.0,41.0,278.0,554.0,458.0,48029171913
5531.0,4682.0,0.0,74.0,300.0,475.0,48029171914
2240.0,1953.0,0.0,80.0,117.0,90.0,48029171915
8855.0,7711.0,128.0,387.0,496.0,133.0,48029171916
9549.0,7827.0,302.0,216.0,884.0,320.0,48029171917
6463.0,5714.0,103.0,215.0,230.0,201.0,48029171918
5017.0,4401.0,81.0,70.0,164.0,301.0,48029171919
8712.0,7231.0,110.0,151.0,502.0,718.0,48029171920
5253.0,4520.0,0.0,131.0,331.0,271.0,48029171921
3809.0,3395.0,0.0,128.0,218.0,68.0,48029171922
10157.0,8541.0,145.0,380.0,308.0,783.0,48029171923
7134.0,6043.0,99.0,185.0,385.0,422.0,48029171924
10098.0,8430.0,248.0,306.0,553.0,561.0,48029171925
6368.0,5564.0,0.0,277.0,315.0,212.0,48029172003
4220.0,3704.0,0.0,146.0,231.0,139.0,48029172004
11905.0,10431.0,102.0,239.0,761.0,372.0,48029172005
8327.0,7565.0,43.0,129.0,410.0,180.0,48029172006
11906.0,10679.0,88.0,329.0,553.0,257.0,48029172007
5297.0,4653.0,2.0,46.0,170.0,426.0,48029180101
6778.0,4278.0,34.0,129.0,437.0,1900.0,48029181403
5145.0,4452.0,18.0,105.0,294.0,276.0,48029181722
1918.0,1668.0,5.0,18.0,194.0,33.0,48029180102
2218.0,1953.0,12.0,87.0,72.0,94.0,48029180603
6854.0,5963.0,0.0,70.0,298.0,523.0,48029180604
5769.0,3299.0,30.0,79.0,353.0,2008.0,48029181404
5128.0,4573.0,48.0,132.0,261.0,114.0,48029181720
3887.0,3491.0,43.0,23.0,217.0,113.0,48029181721
5239.0,4477.0,41.0,30.0,412.0,279.0,48029181723
5833.0,4931.0,18.0,138.0,345.0,401.0,48029181724
4739.0,4175.0,67.0,140.0,100.0,257.0,48029181725
10727.0,8941.0,60.0,260.0,722.0,744.0,48029181726
37826.0,28581.0,382.0,1089.0,4296.0,3478.0,48141010341
15347.0,11716.0,54.0,249.0,1579.0,1749.0,48141010342
6062.0,4830.0,44.0,96.0,691.0,401.0,48141010343
3174.0,1724.0,0.0,91.0,464.0,895.0,48141010344
10201.0,7120.0,110.0,203.0,1114.0,1654.0,48141010345
5007.0,3250.0,0.0,53.0,542.0,1162.0,48141010346
5291.0,4689.0,13.0,154.0,251.0,184.0,48085030527
9873.0,9196.0,102.0,84.0,201.0,290.0,48027021303
3825.0,3130.0,77.0,161.0,149.0,308.0,48027021901
4308.0,3332.0,253.0,192.0,232.0,299.0,48027022600
4911.0,4715.0,6.0,3.0,79.0,108.0,48027023402
5429.0,4607.0,9.0,90.0,290.0,433.0,48027021601
4239.0,3634.0,250.0,87.0,168.0,100.0,48027022101
9794.0,7685.0,364.0,718.0,561.0,466.0,48027023000
4342.0,3881.0,10.0,26.0,347.0,78.0,48061011302
7146.0,5967.0,0.0,131.0,202.0,846.0,48061011700
4327.0,3255.0,0.0,15.0,132.0,925.0,48061012304
7367.0,5649.0,40.0,160.0,831.0,687.0,48061012401
4225.0,3149.0,12.0,46.0,356.0,662.0,48061012608
2079.0,1158.0,0.0,27.0,199.0,695.0,48061013203
3604.0,2374.0,0.0,14.0,496.0,720.0,48061013205
1813.0,885.0,13.0,20.0,238.0,657.0,48061014001
13802.0,10085.0,0.0,385.0,674.0,2658.0,48061014100
5289.0,3141.0,0.0,90.0,459.0,1599.0,48061012700
7104.0,6243.0,0.0,134.0,339.0,388.0,48029171903
4972.0,4146.0,34.0,64.0,215.0,513.0,48029180202
4514.0,3792.0,69.0,7.0,324.0,322.0,48029180501
2468.0,1966.0,31.0,62.0,26.0,383.0,48029180800
1539.0,1221.0,0.0,14.0,96.0,208.0,48029170800
5301.0,4352.0,0.0,42.0,263.0,644.0,48029110600
1905.0,1788.0,4.0,27.0,55.0,31.0,48029110800
6803.0,6453.0,0.0,63.0,222.0,65.0,48029120800
6913.0,6217.0,69.0,108.0,76.0,443.0,48029121111
5443.0,4543.0,50.0,0.0,121.0,729.0,48419950400
3565.0,3454.0,0.0,0.0,29.0,82.0,48419950500
6115.0,5759.0,13.0,39.0,244.0,60.0,48029120400
4872.0,4492.0,9.0,36.0,62.0,273.0,48001950401
7548.0,7068.0,0.0,68.0,52.0,360.0,48001950402
6481.0,5992.0,0.0,181.0,194.0,114.0,48001950901
4513.0,4275.0,0.0,0.0,98.0,140.0,48001950902
4155.0,3942.0,0.0,29.0,95.0,89.0,48001951100
6513.0,6205.0,10.0,15.0,208.0,75.0,48005000101
5524.0,5337.0,0.0,47.0,85.0,55.0,48005000301
5019.0,4806.0,0.0,35.0,79.0,99.0,48309004000
4380.0,3915.0,0.0,67.0,132.0,266.0,48029141101
3252.0,3075.0,0.0,0.0,69.0,108.0,48029141102
4643.0,3970.0,66.0,44.0,257.0,306.0,48029141403
5697.0,5090.0,0.0,118.0,219.0,270.0,48029141404
5639.0,4211.0,0.0,103.0,369.0,956.0,48029151301
3623.0,2932.0,0.0,44.0,248.0,399.0,48029151302
7595.0,6573.0,46.0,65.0,418.0,493.0,48029152201
5141.0,4442.0,0.0,8.0,253.0,438.0,48029152202
4544.0,4053.0,18.0,71.0,69.0,333.0,48029160501
6853.0,6382.0,0.0,85.0,124.0,262.0,48299970500
1664.0,1614.0,0.0,0.0,12.0,38.0,48299970600
1839.0,1802.0,0.0,27.0,10.0,0.0,48299970300
2603.0,2208.0,0.0,0.0,217.0,178.0,48453002403
6239.0,5686.0,18.0,34.0,241.0,260.0,48453002407
4766.0,3609.0,0.0,81.0,164.0,912.0,48453002413
3858.0,3151.0,12.0,47.0,100.0,548.0,48453002424
3013.0,2708.0,9.0,76.0,106.0,114.0,48453000204
3777.0,3054.0,23.0,106.0,274.0,320.0,48453001000
2601.0,2293.0,12.0,26.0,125.0,145.0,48453001402
4710.0,4205.0,16.0,124.0,148.0,217.0,48453001705
3859.0,3046.0,0.0,30.0,194.0,589.0,48453001722
3795.0,2560.0,0.0,62.0,112.0,1061.0,48453001752
4551.0,3712.0,6.0,111.0,380.0,342.0,48453001756
14425.0,12259.0,31.0,311.0,878.0,946.0,48453001765
9336.0,8273.0,0.0,312.0,516.0,235.0,48453001766
4652.0,4214.0,10.0,70.0,305.0,53.0,48453000101
4455.0,3760.0,0.0,83.0,292.0,320.0,48453000500
2534.0,1970.0,0.0,180.0,87.0,297.0,48491020403
7430.0,6140.0,5.0,71.0,310.0,904.0,48453000604
1317.0,1111.0,0.0,9.0,76.0,121.0,48453000700
1856.0,1654.0,23.0,34.0,53.0,92.0,48453000801
18.0,14.0,0.0,0.0,0.0,4.0,48453001606
5111.0,4787.0,0.0,75.0,64.0,185.0,48453001707
4185.0,3713.0,0.0,52.0,336.0,84.0,48453001719
10736.0,9459.0,0.0,176.0,787.0,314.0,48453001737
1274.0,868.0,0.0,38.0,72.0,296.0,48453001753
2844.0,2603.0,0.0,35.0,0.0,206.0,48303001601
6219.0,5812.0,0.0,177.0,29.0,201.0,48303001801
11130.0,10249.0,0.0,55.0,265.0,561.0,48303000405
5401.0,5243.0,6.0,27.0,18.0,107.0,48303000900
2724.0,2508.0,4.0,54.0,6.0,152.0,48303000100
1746.0,1707.0,0.0,0.0,12.0,27.0,48303000201
3605.0,3415.0,0.0,10.0,28.0,152.0,48303001000
2682.0,2424.0,0.0,52.0,62.0,144.0,48303001501
4944.0,4694.0,36.0,10.0,57.0,147.0,48303002204
8204.0,7726.0,0.0,13.0,206.0,259.0,48303010200
2552.0,2444.0,0.0,36.0,26.0,46.0,48303010302
3152.0,2949.0,0.0,1.0,60.0,142.0,48303010404
4077.0,3316.0,0.0,43.0,135.0,583.0,48303000301
4418.0,4224.0,0.0,16.0,103.0,75.0,48303000402
6288.0,5142.0,0.0,22.0,444.0,680.0,48039663800
4157.0,3971.0,0.0,34.0,48.0,104.0,48039663000
5810.0,4772.0,0.0,11.0,359.0,668.0,48039664100
6678.0,6039.0,16.0,31.0,383.0,209.0,48039660200
5481.0,5049.0,0.0,16.0,148.0,268.0,48039662100
3563.0,3300.0,0.0,45.0,89.0,129.0,48039662600
5194.0,4822.0,0.0,105.0,129.0,138.0,48039663600
6937.0,6320.0,252.0,45.0,94.0,226.0,48039661400
7648.0,6827.0,0.0,25.0,415.0,381.0,48039663100
2146.0,1995.0,0.0,32.0,75.0,44.0,48039664200
10756.0,9250.0,19.0,110.0,810.0,567.0,48039660400
4402.0,3973.0,0.0,9.0,191.0,229.0,48039661200
2454.0,2187.0,0.0,27.0,70.0,170.0,48039662700
2202.0,1811.0,0.0,14.0,230.0,147.0,48039663300
6122.0,5778.0,0.0,46.0,203.0,95.0,48039663500
2361.0,1864.0,28.0,9.0,243.0,217.0,48039663900
2460.0,2134.0,6.0,0.0,106.0,214.0,48039661300
7684.0,6261.0,22.0,47.0,651.0,703.0,48039663400
5211.0,4789.0,0.0,15.0,119.0,288.0,48039662300
5040.0,4647.0,22.0,36.0,47.0,288.0,48039662400
6372.0,6121.0,0.0,25.0,71.0,155.0,48039662800
7612.0,5724.0,17.0,52.0,726.0,1093.0,48039660900
15562.0,13076.0,22.0,122.0,778.0,1564.0,48039661900
3930.0,3289.0,0.0,45.0,275.0,321.0,48039664000
4975.0,4332.0,121.0,21.0,429.0,72.0,48039660100
9591.0,8260.0,6.0,47.0,713.0,565.0,48039660500
5858.0,4882.0,0.0,25.0,279.0,672.0,48039664300
5075.0,4211.0,11.0,23.0,174.0,656.0,48453000302
4121.0,3634.0,0.0,73.0,164.0,250.0,48453000401
5558.0,4442.0,47.0,0.0,367.0,702.0,48453000902
5876.0,5547.0,0.0,41.0,169.0,119.0,48453001305
3747.0,3306.0,9.0,75.0,134.0,223.0,48453001307
3240.0,3024.0,0.0,112.0,21.0,83.0,48453001401
1775.0,1543.0,0.0,24.0,77.0,131.0,48453001403
6102.0,5508.0,64.0,61.0,114.0,355.0,48453001504
4661.0,4269.0,19.0,72.0,187.0,114.0,48453001505
4227.0,3964.0,8.0,39.0,146.0,70.0,48453001604
14915.0,11725.0,0.0,243.0,1671.0,1276.0,48453001714
6128.0,4952.0,0.0,116.0,226.0,834.0,48453001718
7621.0,6988.0,79.0,66.0,233.0,255.0,48453001728
5818.0,5155.0,10.0,11.0,244.0,398.0,48439105600
3921.0,2709.0,0.0,50.0,70.0,1092.0,48439106102
3935.0,3289.0,0.0,42.0,22.0,582.0,48439106201
1998.0,1796.0,0.0,18.0,131.0,53.0,48439106507
5703.0,5102.0,0.0,16.0,274.0,311.0,48439106514
2102.0,1973.0,34.0,15.0,52.0,28.0,48439106700
8958.0,6938.0,108.0,93.0,559.0,1260.0,48439110203
4934.0,4564.0,21.0,15.0,136.0,198.0,48439110401
4784.0,4073.0,36.0,41.0,159.0,475.0,48439110704
1594.0,1487.0,0.0,9.0,58.0,40.0,48439110903
9384.0,8623.0,0.0,136.0,382.0,243.0,48439111008
3538.0,3428.0,0.0,73.0,37.0,0.0,48439111010
8165.0,4881.0,92.0,112.0,1054.0,2026.0,48439111522
4352.0,3815.0,0.0,10.0,167.0,360.0,48439111526
3149.0,2851.0,0.0,23.0,190.0,85.0,48439113001
7206.0,5251.0,50.0,40.0,588.0,1277.0,48439113002
4445.0,3219.0,51.0,59.0,671.0,445.0,48439113510
5722.0,5050.0,162.0,145.0,290.0,75.0,48439113618
3137.0,2882.0,10.0,27.0,132.0,86.0,48439113623
3326.0,2988.0,8.0,74.0,148.0,108.0,48439113625
4884.0,3858.0,0.0,33.0,342.0,651.0,48439113628
5338.0,4861.0,37.0,62.0,307.0,71.0,48439113707
7070.0,6864.0,0.0,44.0,109.0,53.0,48355005802
1884.0,1642.0,0.0,5.0,26.0,211.0,48355001100
7821.0,6530.0,43.0,252.0,581.0,415.0,48029181503
8197.0,7201.0,28.0,237.0,475.0,256.0,48029181703
5062.0,4537.0,0.0,12.0,277.0,236.0,48029180300
8823.0,7456.0,293.0,132.0,515.0,427.0,48029181716
8848.0,7603.0,0.0,19.0,144.0,1082.0,48029191003
5372.0,4213.0,47.0,48.0,334.0,730.0,48029121404
5883.0,5542.0,0.0,64.0,160.0,117.0,48041001900
8480.0,7799.0,0.0,176.0,132.0,373.0,48041002002
6462.0,3826.0,0.0,17.0,439.0,2180.0,48041000604
3331.0,2649.0,0.0,0.0,180.0,502.0,48041000700
5112.0,4545.0,51.0,86.0,59.0,371.0,48041001100
7517.0,6252.0,15.0,0.0,157.0,1093.0,48041001000
4776.0,3642.0,0.0,17.0,202.0,915.0,48041001601
6504.0,5811.0,0.0,104.0,114.0,475.0,48041000201
2474.0,1966.0,0.0,0.0,149.0,359.0,48041000900
6943.0,5436.0,13.0,71.0,207.0,1216.0,48041000500
8432.0,7375.0,0.0,10.0,434.0,613.0,48041000202
5048.0,4574.0,0.0,47.0,226.0,201.0,48041000400
5507.0,4824.0,0.0,73.0,158.0,452.0,48041000800
5450.0,3922.0,0.0,58.0,313.0,1157.0,48041000603
2630.0,2311.0,0.0,42.0,93.0,184.0,48041001301
4938.0,4823.0,0.0,5.0,33.0,77.0,48059030200
2759.0,2680.0,0.0,15.0,10.0,54.0,48067950500
5136.0,5017.0,0.0,0.0,36.0,83.0,48067950400
7400.0,7317.0,0.0,19.0,57.0,7.0,48067950100
5828.0,5677.0,0.0,0.0,97.0,54.0,48067950600
2080.0,2076.0,0.0,1.0,3.0,0.0,48067950200
5027.0,4774.0,4.0,69.0,16.0,164.0,48067950700
1857.0,1836.0,6.0,10.0,5.0,0.0,48067950300
3318.0,2357.0,38.0,17.0,516.0,390.0,48439111536
6112.0,5158.0,38.0,43.0,397.0,476.0,48439111538
7157.0,5280.0,82.0,12.0,807.0,976.0,48439111542
4981.0,4281.0,103.0,80.0,290.0,227.0,48439111533
7912.0,6671.0,119.0,35.0,658.0,429.0,48439111544
6513.0,6019.0,0.0,45.0,409.0,40.0,48439111546
5703.0,4754.0,0.0,123.0,298.0,528.0,48439113206
4223.0,3758.0,11.0,21.0,152.0,281.0,48439113301
4753.0,3843.0,27.0,8.0,117.0,758.0,48439113302
5408.0,4718.0,0.0,32.0,358.0,300.0,48439113408
13480.0,12439.0,46.0,157.0,509.0,329.0,48439113610
6485.0,4532.0,4.0,54.0,258.0,1637.0,48439113705
9284.0,7700.0,60.0,131.0,676.0,717.0,48439114003
8066.0,6885.0,77.0,129.0,327.0,648.0,48439121601
5775.0,5211.0,0.0,53.0,421.0,90.0,48439121609
4210.0,3805.0,8.0,43.0,141.0,213.0,48439122500
5278.0,3523.0,0.0,42.0,213.0,1500.0,48439100300
4637.0,3295.0,6.0,50.0,204.0,1082.0,48439100700
5449.0,4608.0,16.0,76.0,124.0,625.0,48439102302
4710.0,4242.0,74.0,62.0,157.0,175.0,48439106512
3002.0,2606.0,0.0,20.0,164.0,212.0,48439111003
10183.0,8723.0,0.0,111.0,522.0,827.0,48473680300
8689.0,7622.0,0.0,32.0,184.0,851.0,48473680600
11284.0,9613.0,0.0,87.0,348.0,1236.0,48473680500
4010.0,3887.0,0.0,29.0,42.0,52.0,48473680400
4078.0,3540.0,0.0,22.0,91.0,425.0,48481741000
4325.0,3601.0,0.0,0.0,157.0,567.0,48481740600
